CustomerID,mean_prob
2192-CKRLV,37.029951
3466-WAESX,37.018172
0187-WZNAB,37.016488
2045-BMBTJ,37.006044
9281-PKKZE,36.963345
7733-UDMTP,36.959978
7989-VCQOH,36.937922
7049-GKVZY,36.930234
1097-FSPVW,36.927005
2770-NSVDG,36.895304
5804-HYIEZ,36.885024
1984-GPTEH,36.860749
6368-NWMCE,36.845658
2896-TBNBE,36.842851
0701-RFGFI,36.836497
5478-JJVZK,36.777264
7785-RDVIG,36.769517
3391-JSQEW,36.764294
1452-KIOVK,36.762937
7654-YWJUF,36.744571
4742-DRORA,36.741751
2937-FTHUR,36.734567
7108-DGVUU,36.702604
9591-YVTEB,36.699466
4132-POCZS,36.688588
8350-NYMVI,36.63257
7041-TXQJH,36.610442
6080-TCMYC,36.599342
6137-MFAJN,36.57148
4947-DSMXK,36.569854
0089-IIQKO,36.528244
2202-OUTMO,36.511485
2811-POVEX,36.471859
0811-GSDTP,36.460632
1845-CSBRZ,36.423232
3639-XJHKQ,36.405575
0795-GMVQO,36.39502
8597-CWYHH,36.387219
0098-BOWSO,36.370119
1116-DXXDF,36.351851
3038-PQIUY,36.351169
8565-HBFNN,36.350813
8221-EQDGL,36.312281
1360-XFJMR,36.294643
3164-YAXFY,36.292251
8769-KKTPH,36.286419
5934-TSSAU,36.282556
8679-LZBMD,36.225515
1732-FEKLD,36.214329
6333-YDVLT,36.197231
0064-YIJGF,36.195827
3413-CSSTH,36.191145
9659-ZTWSM,36.132215
4710-NKCAW,36.127893
5481-NTDOH,36.118947
0786-IVLAW,36.09546
6723-WSNTY,36.09546
3154-CFSZG,36.08671
7299-GNVPL,36.079765
9475-NNDGC,36.014931
3097-PYWXL,36.007625
9931-KGHOA,35.990569
6092-QZVPP,35.97798
2616-UUTFK,35.969482
4415-WNGVR,35.931717
3524-WQDSG,35.922572
9386-LDCZR,35.918961
0440-QEXBZ,35.913445
1465-WCZVT,35.911604
5131-PONJI,35.910979
4795-WRNVT,35.845965
4801-JZAZL,35.809074
2958-NHPPS,35.767181
9842-EFSYY,35.765988
8920-NAVAY,35.724484
4908-XAXAY,35.684305
7285-KLOTR,35.681987
0178-SZBHO,35.666941
6733-LRIZX,35.663045
6171-ZTVYB,35.645311
8644-XYTSV,35.630288
4819-HJPIW,35.60018
9445-ZUEQE,35.589879
1548-ARAGG,35.463705
3714-XPXBW,35.4462
5294-DMSFH,35.431482
0111-KLBQG,35.400171
3824-RHKVR,35.366864
2692-AQCPF,35.350156
5382-TEMLV,35.342347
2720-FVBQP,35.290875
7605-SNLQG,35.279962
7742-MYPGI,35.275436
2908-ZTPNF,35.230852
8017-UVSZU,35.212724
0898-XCGTF,35.163863
9921-EZKBY,35.124252
3450-WXOAT,35.106759
9904-EHEVJ,35.09057
4647-XXZAM,35.066409
0142-GVYSN,35.050244
5966-EMAZU,35.044027
1237-WIYYZ,35.029503
0842-IWYCP,34.984005
2266-SJNAT,34.980294
2586-CWXVV,34.979802
1061-PNTHC,34.964139
5985-BEHZK,34.924914
4472-VESGY,34.903619
8905-IAZPF,34.895444
3413-DHLPB,34.885974
8404-VLQFB,34.861681
3404-JNXAX,34.832995
7707-PYBBH,34.795332
1744-JHKYS,34.786739
1543-LLLFT,34.762022
4123-FCVCB,34.726265
4163-KIUHY,34.70926
5060-TQUQN,34.68511
9351-LZYGF,34.651431
2338-BQEZT,34.615202
5236-XMZJY,34.610889
3039-MJSLN,34.597671
2055-SIFSS,34.559458
3126-WQMGH,34.553831
3407-QGWLG,34.549544
4767-HZZHQ,34.512449
8999-XXGNS,34.503441
7233-IOQNP,34.435516
8647-SDTWQ,34.433192
5268-DSMNQ,34.426992
8752-GHJFU,34.421982
0308-GIQJT,34.421833
5569-IDSEY,34.416909
9693-XMUOB,34.415998
7521-YXVZY,34.401348
5678-VFNEQ,34.341032
5846-QFDFI,34.338188
6893-ODYYE,34.31788
3161-GETRM,34.279693
9578-FOMUK,34.264918
5168-MQQCA,34.232187
1530-ZTDOZ,34.212126
4657-FWVFY,34.202108
6128-DAFVY,34.190692
4654-DLAMQ,34.168998
5215-LNLDJ,34.159713
3327-YBAKM,34.158751
7921-LMDFQ,34.144923
9501-UKKNL,34.130562
1142-IHLOO,34.116874
8591-NXRCV,34.115612
0804-XBFBV,34.075967
9691-HKOVS,34.0472
1591-MQJTP,34.019983
9470-XCCEM,34.011068
9314-QDMDW,33.945269
2478-EEWWM,33.937943
3733-ZEECP,33.935342
1428-IEDPR,33.903166
1125-SNVCK,33.891521
3638-DIMPH,33.873461
3192-LNKRK,33.866722
4282-ACRXS,33.844949
8627-ZYGSZ,33.772267
2346-DJQTB,33.771151
0956-ACVZC,33.673519
7542-CYDDM,33.607258
7110-BDTWG,33.573828
3537-RYBHH,33.566664
3780-DDGSE,33.562654
4001-TSBTV,33.509686
6082-GLJIX,33.49316
9134-WYRVP,33.486932
1057-FOGLZ,33.485268
0222-CNVPT,33.460441
2359-KLTEK,33.451939
1710-RCXUS,33.406739
5274-XHAKY,33.387168
3160-TYXLT,33.327638
1930-WNXSB,33.316993
4139-JPIAM,33.316375
9633-DENPU,33.290487
2946-KIQSP,33.278422
7502-BNYGS,33.275484
1559-DTODC,33.261486
3621-CHYVB,33.242346
8097-VBQTZ,33.215735
7156-MXBJE,33.20853
5025-GOOKI,33.149485
0723-FDLAY,33.145446
0840-DCNZE,33.144554
9546-KDTRB,33.123788
3786-WOVKF,33.093533
6075-QMNRR,33.075595
4869-EPIUS,33.05789
9495-SKLKD,33.010851
2001-MCUUW,32.956093
2240-HSJQD,32.863507
6344-SFJVH,32.812056
7622-NXQZR,32.796183
9626-VFRGG,32.77548
3865-QBWSJ,32.757744
4250-WAROZ,32.733808
7750-EYXWZ,32.712429
1410-RSCMR,32.711733
5977-CKHON,32.694175
5730-RIITO,32.681308
8220-OCUFY,32.638395
7776-QGYJC,32.628815
2599-CZABP,32.60662
3969-JQABI,32.544572
9391-TTOYH,32.486509
6211-WHMYA,32.465143
6202-DYYFX,32.342287
0943-ZQPXH,32.334108
8799-OXZMD,32.306274
4726-DLWQN,32.273374
5176-LDKUH,32.216376
1171-TYKUR,32.214265
3863-QSTYI,32.2074
8582-KRHPJ,32.191126
9092-GDZKO,32.168339
7956-XQWGU,32.166519
7872-RDDLZ,32.095409
5468-BPMMO,32.0765
3181-MIZBN,32.029507
2243-FNMMI,32.022652
6469-MRVET,31.869455
8198-RKSZG,31.866532
8822-KNBHV,31.844545
3318-ISQFQ,31.795801
2436-QBZFP,31.771775
1208-NBVFH,31.757788
7080-TNUWP,31.734859
0595-ITUDF,31.686998
0699-NDKJM,31.683416
0496-AHOOK,31.626885
8034-RYTVV,31.565744
9974-JFBHQ,31.532535
8044-BGWPI,31.516419
3572-UOLYZ,31.500785
8065-QBYTO,31.489449
6322-PJJDJ,31.47228
1702-CCFNJ,31.448424
8756-RDDLT,31.439613
4277-UDIEF,31.38201
1136-XGEQU,31.366113
9467-ROOLM,31.352405
6878-GGDWG,31.337713
5827-MWCZK,31.301442
5546-BYZSM,31.266057
3128-YOVTD,31.240857
3347-YJZZE,31.232262
4430-YHXGG,31.231636
3696-XRIEN,31.217958
7356-IWLFW,31.212888
7673-LPRNY,31.181671
8780-RSYYU,31.162051
9143-CANJF,31.110984
9967-ATRFS,31.079726
1485-YDHMM,31.079489
5537-UXXVS,31.024179
8457-XIGKN,31.016047
5753-QQWPW,30.983016
3374-TTZTK,30.913904
5539-HIVAK,30.882923
6583-SZVGP,30.838943
9142-XMYJH,30.770757
6352-GIGGQ,30.740817
7426-WEIJX,30.684586
8970-ANWXO,30.664682
7929-SKFGK,30.593423
9040-KZVWO,30.489742
9571-EDEBV,30.483257
8406-LNMHF,30.479972
7449-HVPIV,30.448862
7266-GSSJX,30.430914
4194-WHFCB,30.408409
0810-BDHAW,30.3974
7925-PNRGI,30.349186
2651-ZCBXV,30.346444
0913-XWSCN,30.338038
1866-ZSLJM,30.336377
8421-WZOOW,30.332874
6497-TILVL,30.311902
3623-FQBOX,30.295432
4012-ZTHBR,30.285965
0013-MHZWF,30.278371
0670-ANMUU,30.251004
7184-LRUUR,30.244841
8329-GWVPJ,30.235024
7047-YXDMZ,30.232869
0689-DSXGL,30.215854
3339-EAQNV,30.214464
9313-QOLTZ,30.193458
9867-NNXLC,30.179291
3982-DQLUS,30.091217
4623-ZKHLY,30.06632
7964-ZRKKG,30.062482
8201-AAXCB,30.059167
8204-TIFGJ,30.025171
4223-BKEOR,30.024629
2120-SMPEX,30.006361
7803-XOCCZ,30.003009
8777-MBMTS,29.979335
3701-SFMUH,29.970845
5855-EIBDE,29.969784
1840-BIUOG,29.951331
2061-VVFST,29.94614
2250-IVBWA,29.935793
1696-HXOWK,29.914373
4274-DRSQT,29.901068
3137-NYQQI,29.899689
8498-XXGWA,29.864544
0516-QREYC,29.848799
2985-JUUBZ,29.825169
9644-KVCNC,29.803281
0999-QXNSA,29.750391
6537-OTKMY,29.723542
3173-NVMPX,29.703692
7356-AYNJP,29.700796
5349-AZPEW,29.598419
8548-AWOFC,29.588384
1222-LRYKO,29.583114
3893-JRNFS,29.581855
8847-GEOOQ,29.56888
6674-KVJHG,29.561359
8646-JCOMS,29.559063
4098-NAUKP,29.553273
6576-FBXOJ,29.552805
3948-FVVRP,29.522995
7923-IYJWY,29.519233
6476-YHMGA,29.510285
0661-WCQNQ,29.47549
1353-GHZOS,29.461446
7407-SUJIZ,29.454526
9798-DRYDS,29.442857
5562-BETPV,29.383618
0274-JKUJR,29.326393
6296-DDOOR,29.323907
3214-IYUUQ,29.297563
5186-PEIZU,29.277786
9391-YZEJW,29.260348
7740-BTPUX,29.20725
0297-RBCSG,29.164456
1409-PHXTF,29.144408
9786-IJYDL,29.126948
8109-YUOHE,29.098148
3096-YXENJ,29.08884
1104-FEJAM,29.082796
8174-TBVCF,29.080314
1810-MVMAI,29.030104
8080-POTJR,29.028284
9480-BQJEI,29.002649
9577-WJVCQ,29.001026
6341-JVQGF,28.987998
0696-UKTOX,28.98336
1498-DQNRX,28.972097
5989-AXPUC,28.958516
7746-QYVCO,28.951537
9762-YAQAA,28.945854
6648-INWPS,28.93246
2040-OBMLJ,28.929996
2967-MXRAV,28.928944
3011-WQKSZ,28.909341
3896-RCYYE,28.905378
4712-UYOOI,28.895337
0310-SUCIN,28.882917
2368-GAKKQ,28.877044
0536-BGFMZ,28.861783
7336-RLLRH,28.824214
0909-SDHNU,28.82349
7088-FBAWU,28.797708
9544-PYPSJ,28.775358
1334-PDUKM,28.774107
0068-FIGTF,28.77376
0345-XMMUG,28.726419
8259-NFJTV,28.70781
5590-ZSKRV,28.701592
8226-BXGES,28.699998
0716-BQNDX,28.674988
2363-BJLSL,28.654035
6345-HOVES,28.653562
5740-YHGTW,28.645048
4450-MDZFX,28.62139
2773-OVBPK,28.560976
7176-WRTNX,28.558411
3272-VUHPV,28.5458
7663-CUXZB,28.540379
2486-WYVVE,28.538211
1621-YNCJH,28.518595
4973-RLZVI,28.491162
2233-FAGXV,28.478376
8085-MSNLK,28.477234
5049-MUBWG,28.454778
8405-IGQFX,28.450902
8707-RMEZH,28.450504
6483-OATDN,28.422245
3733-UOCWF,28.402506
1658-XUHBX,28.398349
7820-ZYGNY,28.359559
9513-DXHDA,28.349564
5504-WSIUR,28.346392
4608-LCIMN,28.306454
8883-GRDWQ,28.281694
1680-VDCWW,28.228679
2242-MFOTG,28.216115
3043-SUDUA,28.210258
7674-YTAFD,28.196625
0774-IFUVM,28.190379
4324-BZCKL,28.175258
9987-LUTYD,28.16486
3229-USWAR,28.142588
5533-RJFTJ,28.127906
5448-VWNAM,28.069279
4304-TSPVK,28.060825
0002-ORFBO,28.02428
0440-MOGPM,27.98637
5815-HGGHV,27.979651
0678-RLHVP,27.975069
1163-ONYEY,27.949497
3800-LYTRK,27.933385
0377-JBKKT,27.926399
4957-TIALW,27.921382
4508-OEBEY,27.920857
8904-OPDCK,27.901805
6663-JOCQO,27.892597
5829-NVSQN,27.871388
5832-TRLPB,27.85689
0907-HQNTS,27.848335
1480-IVEVR,27.847376
3374-PZLXD,27.831983
3528-HFRIQ,27.822204
7740-KKCXF,27.80838
0557-ASKVU,27.788789
8049-WJCLQ,27.744338
2636-SJDOU,27.742795
1400-WIVLL,27.640566
8659-HDIYE,27.638886
0603-OLQDC,27.593264
6147-CBCRA,27.588469
1357-MVDOZ,27.573446
7055-JCGNI,27.487641
1137-DGOWI,27.397663
3428-MMGUB,27.396752
8261-GWDBQ,27.368357
5756-JYOJT,27.359317
8819-ZBYNA,27.358254
5524-KHNJP,27.355474
9496-IVVRP,27.355074
5081-NWSUP,27.348865
0620-XEFWH,27.346504
5327-CNLUQ,27.308425
1159-WFSGR,27.293668
9350-VLHMB,27.28814
9860-LISIZ,27.271855
0484-JPBRU,27.263033
0744-GKNGE,27.261379
8963-MQVYN,27.251062
3099-OONVS,27.235299
0930-EHUZA,27.179249
6743-HHQPF,27.17822
2450-ZKEED,27.138732
2055-BFOCC,27.10659
2796-UUZZO,27.065905
7219-TLZHO,27.055188
5985-TBABQ,27.052232
6121-TNHBO,27.03732
2001-EWBQU,27.026115
5393-HJZSM,27.020353
3069-SSVSN,27.011298
7470-DYNOE,26.999791
3655-SNQYZ,26.964476
9592-ERDKV,26.896734
6992-TKNYO,26.892567
2085-JVGAD,26.870108
1557-EMYVT,26.869783
7669-LCRSD,26.840581
1183-CANVH,26.808401
9089-UOWJG,26.795594
1866-NXPSP,26.750947
6231-WFGFH,26.724745
1154-HYWWO,26.691183
6993-YGFJV,26.685477
3787-TRIAL,26.644027
9046-DQMTP,26.639515
9330-DHBFL,26.628218
3059-NGMXB,26.601114
6507-DTJZV,26.577165
0292-WEGCH,26.560756
2680-XKKNJ,26.548683
0074-HDKDG,26.542832
3354-OADJP,26.535983
3466-BYAVD,26.523597
6366-XIVKZ,26.510575
3256-EZDBI,26.482297
9330-VOFSZ,26.477418
8041-TMEID,26.465332
5795-KTGUD,26.456315
7868-TMWMZ,26.436635
1936-UAFEH,26.421233
5018-LXQQG,26.39117
4881-JVQOD,26.382036
4418-LZMSV,26.371752
2577-GVSIL,26.359103
8071-SBTRN,26.344349
2851-STERV,26.306811
1492-QGCLU,26.298104
0895-LMRSF,26.255156
1877-HKBQX,26.239302
6502-KUGLL,26.2267
5012-YSPJJ,26.224369
9481-SFCQY,26.212042
1226-JZNKR,26.190253
9432-RUVSL,26.170672
6728-CZFEI,26.15734
9730-DRTMJ,26.147082
0953-LGOVU,26.135688
0723-VSOBE,26.134003
7228-PAQPD,26.125149
9554-DFKIC,26.11517
8734-FNWVH,26.085726
2925-MXLSX,26.053386
1552-TKMXS,26.042328
1794-SWWKL,25.989898
7868-BGSZA,25.945018
2988-QRAJY,25.939789
0820-FNRNX,25.921761
1544-JJMYL,25.909974
0939-EREMR,25.888498
2065-MMKGR,25.800849
8082-GHXOP,25.798663
4903-CNOZC,25.789582
4683-WYDOU,25.758682
6994-ORCWG,25.748641
5639-NTUPK,25.742557
5084-OOVCJ,25.728213
6837-BJYDQ,25.726989
9720-JJJOR,25.722511
9763-GRSKD,25.714701
4627-MIHJH,25.652202
1891-QRQSA,25.645172
7311-MQJCH,25.618918
3640-JQGJG,25.549973
4495-LHSSK,25.523865
5173-ZXXXL,25.504859
8879-ZKJOF,25.503221
1179-INLAT,25.498816
7013-PSXHK,25.481823
6568-POCUI,25.45201
7519-JTWQH,25.445537
9938-ZREHM,25.425107
8930-XOTDP,25.375572
6478-HRRCZ,25.365305
4598-ZADCK,25.356876
8929-KSWIH,25.344033
8197-BFWVU,25.337838
6827-IEAUQ,25.334213
4186-ZBUEW,25.310032
7136-IHZJA,25.170475
1684-FLBGS,25.123973
0396-UKGAI,25.106823
1352-VHKAJ,25.070219
3387-PLKUI,25.069641
9917-KWRBE,25.057769
7217-JYHOQ,25.034183
6402-SSEJG,25.0324
1921-KYSAY,25.026662
5061-PBXFW,25.022996
9388-ZEYVT,24.984856
8869-LIHMK,24.962245
9894-QMIMJ,24.952078
8124-NZVGJ,24.927674
4445-KWOKW,24.87503
2364-UFROM,24.854543
6252-DFGTK,24.826318
1257-SXUXQ,24.822896
4654-GGUII,24.8126
5161-XEUVX,24.768663
0106-UGRDO,24.696265
6319-QSUSR,24.637186
4459-BBGHE,24.634736
0257-KXZGU,24.616532
4316-XCSLJ,24.570737
3845-JHAMY,24.566009
3070-BDOQC,24.56411
9362-MWODR,24.532633
6870-ECSHE,24.527285
6440-DKQGE,24.51648
9609-BENEA,24.489089
7576-ASEJU,24.449092
1735-XMJVH,24.421853
2522-WLNSF,24.417334
7105-MXJLL,24.399354
8314-DPQHL,24.389984
4522-XRWWI,24.387572
5160-UXJED,24.369772
4808-YNLEU,24.3622
0997-YTLNY,24.334547
2533-TIBIX,24.330281
4697-LUPSU,24.300225
9052-DHNKM,24.296129
7159-NOKYQ,24.257505
9822-BIIGN,24.253618
7102-JJVTX,24.241747
3097-IDVPU,24.224823
0282-NVSJS,24.222866
8984-EYLLL,24.219537
9929-PLVPA,24.21855
9933-QRGTX,24.203791
5337-IIWKZ,24.192615
4504-YOULA,24.189934
4063-EIKNQ,24.183602
9488-FYQAU,24.167961
3727-OWVYD,24.1675
5574-NXZIU,24.164448
3470-BTGQO,24.159869
4682-BLBUC,24.147294
5512-IDZEI,24.147266
4456-RHSNB,24.133067
5832-EXGTT,24.125813
3255-GRXMG,24.0936
0484-FFVBJ,24.08804
0635-WKOLD,24.079582
8865-TNMNX,24.056725
0285-INHLN,24.039063
7595-EHCDL,23.989106
5697-GOMBF,23.951105
7078-NVFAM,23.951028
7874-ECPQJ,23.940096
9294-TDIPC,23.932751
7032-LMBHI,23.90613
4318-RAJVY,23.904998
2739-CCZMB,23.877606
1045-LTCYT,23.869589
9128-CPXKI,23.836895
7901-IIDQV,23.814329
2019-HDCZY,23.800222
4730-AWNAU,23.799472
6543-JXSOO,23.788496
7036-TYDEC,23.765627
0080-EMYVY,23.751828
5256-SKJGO,23.733391
1036-GUDCL,23.726838
3729-OWRVL,23.714543
2453-SAFNS,23.699141
4801-KFYKL,23.687241
8033-ATFAS,23.683844
8401-EMUWF,23.650863
7777-UNYHB,23.631748
8409-WQJUX,23.612771
5384-ZTTWP,23.604487
9357-UJRUN,23.602429
2798-NYLMZ,23.584015
1371-WEPDS,23.569961
5343-SGUBI,23.562567
7247-XOZPB,23.562035
1338-CECEE,23.506268
5989-OMNJE,23.50437
3472-OAOOR,23.50213
8387-UGUSU,23.495378
2307-FYNNL,23.483342
0731-EBJQB,23.478947
9209-NWPGU,23.477557
9308-ANMVE,23.477379
0128-MKWSG,23.471895
6202-JVYEU,23.445003
1153-GNOLC,23.415065
9207-ZPANB,23.414739
9555-SAHUZ,23.405113
6752-APNJL,23.374816
3920-HIHMQ,23.365992
4778-IZARL,23.352919
2887-JPYLU,23.335898
1839-UMACK,23.334463
4020-KIUDI,23.270312
6164-HXUGH,23.270312
9405-GPBBG,23.243254
1345-GKDZZ,23.235585
3724-UCSHY,23.235585
5155-AZQPB,23.215313
0208-BPQEJ,23.208328
3682-YEUWS,23.207868
2323-ARSVR,23.205492
7619-PLRLP,23.188731
5555-RNPGT,23.18351
4422-QVIJA,23.177886
5777-ZPQNC,23.173063
5203-XEHAX,23.17171
4694-PHWFW,23.160144
4353-HYOJD,23.137228
2834-JKOOW,23.101119
0136-IFMYD,23.096953
2717-HVIZY,23.093387
0134-XWXCE,23.086496
9754-CLVZW,23.075876
4003-OCTMP,23.054417
0076-LVEPS,23.031172
8738-JOKAR,23.01923
7623-HKYRK,23.004472
3077-RSNTJ,23.004472
4719-UMSIY,23.000526
4182-BGSIQ,22.991739
1641-BYBTK,22.988821
9076-AXYIK,22.98742
6773-LQTVT,22.981227
8909-BOLNL,22.973788
4072-IPYLT,22.969442
2150-WLKUW,22.969269
8958-JPTRR,22.967527
7838-LAZFO,22.967313
0607-MVMGC,22.962606
1429-UYJSV,22.956255
0549-CYCQN,22.940707
7094-MSZAO,22.935586
6738-ISCBM,22.928746
8400-WZICQ,22.925095
4806-DXQCE,22.916105
8668-KNZTI,22.915253
7100-FQPRV,22.909274
4732-RRJZC,22.908568
4797-MIWUM,22.908568
3585-YNADK,22.899705
2466-NEJOJ,22.8834
8100-HZZLJ,22.878769
6281-FKEWS,22.870472
6476-EPYZR,22.864912
7841-FCRQD,22.855563
3779-OSWCF,22.849593
3547-LQRIK,22.849274
9146-JRIOX,22.841696
0303-UNCIP,22.825046
3012-VFFMN,22.821413
6103-QCKFX,22.812591
0667-NSRGI,22.763912
6967-QIQRV,22.743491
6734-FQAJX,22.740741
4385-ZKVNW,22.733664
6778-JFCMK,22.719062
6303-KFWSL,22.714559
0023-UYUPN,22.70673
4501-UYKBC,22.700761
1708-PBBOA,22.693278
8680-CGLTP,22.688372
8190-ZTQFB,22.686342
9619-GSATL,22.677786
0384-LPITE,22.672257
1452-XRSJV,22.640757
4079-VTGLK,22.635611
8224-UAXBZ,22.621933
7089-XXAYG,22.583179
2252-ISRNH,22.58007
7445-WMRBW,22.576117
2361-UPSND,22.574023
5278-PNYOX,22.563614
4091-TVOCN,22.56173
5602-BVFMK,22.522405
2483-XSSMZ,22.512732
6260-XLACS,22.505206
8383-SGHJU,22.497218
3605-JISKB,22.495184
5872-OEQNH,22.476196
0547-HURJB,22.468789
9114-AAFQH,22.461794
3489-VSFRD,22.460008
1850-AKQEP,22.449531
8318-LCNBW,22.43125
5961-VUSRV,22.430104
4198-VFOEA,22.412082
5774-XZTQC,22.407426
4369-NYSCF,22.407166
7954-MLBUN,22.397459
0980-PVMRC,22.387591
0533-UCAAU,22.379693
5915-DGNVC,22.378652
3442-ZHHCC,22.355388
8932-CZHRQ,22.346819
7876-AEHIG,22.314474
2316-ESMLS,22.296133
6008-NAIXK,22.294743
3190-FZATL,22.279381
8735-NBLWT,22.261863
7994-XIRTR,22.254183
0373-AIVNJ,22.197091
1661-CZBAU,22.191963
6718-BDGHG,22.179308
3401-URHDA,22.173343
8550-XSXUQ,22.158914
6196-HBOBZ,22.143733
3205-MXZRA,22.134099
2391-IPLOP,22.120133
0743-HNPFG,22.115963
3378-AJRAO,22.109251
7833-PKIHD,22.084936
2039-JONDJ,22.077171
3606-SBKRY,22.063579
4328-VUFWD,22.062899
2259-OUUSZ,22.06141
0594-UFTUL,22.050415
1397-XKKWR,22.037828
4626-OZDTJ,22.000049
6322-HRPFA,21.996502
2348-KCJLT,21.969097
9670-BPNXF,21.959945
2408-PSJVE,21.90582
0308-IVGOK,21.905791
7107-UBYKY,21.876307
9066-QRSDU,21.866222
6194-HBGQN,21.767692
5724-BIDBU,21.748838
1247-QBVSH,21.745889
5120-ZBLAI,21.74202
8075-GXIUB,21.729099
9473-CBZOP,21.725863
5499-ECUTN,21.7082
9782-LGXMC,21.701544
2096-XOTMO,21.685681
6603-QWSPR,21.683177
6933-FHBZC,21.680127
4906-ZHGPK,21.665394
0254-KCJGT,21.621296
9959-WOFKT,21.562507
6784-XYJAE,21.550566
9522-ZSINC,21.530778
0810-DHDBD,21.528203
9558-IHEZX,21.512015
7691-KGKGP,21.507049
2282-YGNOR,21.491351
0657-DOGUM,21.47713
2239-CGBUZ,21.453418
9127-QRZMH,21.443431
4981-FLTMF,21.403861
2546-KZAAT,21.397222
0956-SYCWG,21.396927
5917-HBSDW,21.392336
8331-ZXFOE,21.3786
1697-BCSHV,21.341045
2812-ENYMO,21.293107
3752-CQSJI,21.263326
4393-OBCRR,21.2558
0334-ZFJSR,21.250234
1488-SYSFC,21.199828
5993-BQHEA,21.197132
5110-CHOPY,21.176478
5791-KAJFD,21.156797
3209-ZPKFI,21.150384
3422-WJOYD,21.149262
5844-QVTAT,21.141641
5820-PTRYM,21.136291
7516-GMHUV,21.126611
9313-CDOGY,21.093124
2959-EEXWB,21.080852
6297-NOOPG,21.067393
3721-CNZHX,21.062825
2809-ILCYT,20.981171
1898-JSNDC,20.962308
8741-LQOBK,20.939373
9074-KGVOX,20.925029
4189-NAKJS,20.919256
6416-JNVRK,20.904841
1431-CYWMH,20.895322
5324-KTGCG,20.893748
3482-ABPKK,20.876677
5307-UVGNB,20.8658
7839-NUIAA,20.834963
5575-GNVDE,20.826672
5789-LDFXO,20.815374
4310-KEDTB,20.788045
1360-RCYRT,20.769419
9251-WNSOD,20.766148
2862-JVEOY,20.742377
6838-YAUVY,20.71824
9498-FIMXL,20.687261
9013-AQORL,20.659694
5127-BZENZ,20.609403
7208-PSIHR,20.583764
4872-VXRIL,20.573349
3115-JPJDD,20.529807
3597-YASZG,20.525581
8469-SNFFH,20.519582
3487-EARAT,20.509313
8595-SIZNC,20.491089
2550-QHZGP,20.431172
6447-GORXK,20.414623
7753-USQYQ,20.41127
5716-LIBJC,20.405165
6968-URWQU,20.400915
9839-ETQOE,20.399677
8996-ZROXE,20.356523
2294-DMMUS,20.343672
6941-KXRRV,20.264178
8777-PVYGU,20.260429
7995-ZHHNZ,20.254826
2188-SXWVT,20.240347
7520-HQWJU,20.20409
6461-PPAXN,20.168735
3340-QBBFM,20.157829
7909-FIOIY,20.130933
6419-ZTTLE,20.129747
4759-PXTAN,20.12576
1576-PFZIW,20.096253
5693-PIPCS,20.087971
3186-AJIEK,20.078059
6286-ZHAOK,20.075232
4565-EVZMJ,20.060162
2578-JQPHZ,20.056055
5229-DTFYB,20.005267
8189-DUKMV,19.966057
8570-KLJYJ,19.948364
4018-KJYUY,19.946861
6974-DAFLI,19.935318
9862-KJTYK,19.930543
6791-YBNAK,19.927672
2746-DIJLO,19.912488
0815-MFZGM,19.897208
0487-VVUVK,19.896218
0983-TATYJ,19.821475
3486-KHMLI,19.817105
7670-ZBPOQ,19.805158
8332-OSJDW,19.782366
4366-CTOUZ,19.780753
9046-JBFWA,19.777134
3530-VWVGU,19.772301
2129-ALKBS,19.756505
9411-TPQQV,19.755273
5619-XZZKR,19.709509
9139-TWBAS,19.70395
2683-JXWQQ,19.702716
4054-CUMIA,19.660626
4830-FAXFM,19.625101
9150-HEPMB,19.61011
7989-AWGEH,19.597131
2164-SOQXL,19.593713
7801-CEDNV,19.58881
3823-KYNQY,19.567753
3999-WRNGR,19.552179
2890-WFBHU,19.536358
9575-IWCAZ,19.524206
1264-FUHCX,19.485337
4163-HFTUK,19.473743
6509-TSGWN,19.45698
7581-EBBOU,19.443767
8752-IMQOS,19.424852
8815-LMFLX,19.414686
2673-ZALNP,19.408518
5397-TUPSH,19.403588
6682-VCIXC,19.392951
9107-UKCKY,19.34587
2212-LYASK,19.311673
3146-JTQHR,19.307894
6131-IUNXN,19.302716
7010-ZMVBF,19.260803
7649-PHJVR,19.252588
9229-RQABD,19.248268
2639-UGMAZ,19.247595
4815-TUMEQ,19.216294
8499-BRXTD,19.205803
1133-KXCGE,19.205803
8461-EFQYM,19.200099
1474-JUWSM,19.170226
8076-FEZKJ,19.165934
4667-QONEA,19.155539
0519-DRGTI,19.14912
2171-UDMFD,19.121117
7677-SJJJK,19.113424
0320-DWVTU,19.103123
6048-UWKAL,19.101298
6050-FFXES,19.098367
9359-UGBTK,19.04838
3658-QQJYD,19.036806
4709-LKHYG,19.001428
5442-BXVND,18.996396
4884-TVUQF,18.992992
4547-FZJWE,18.980281
9795-VOWON,18.967905
9289-LBQVU,18.967742
4023-RTIQM,18.962764
7168-HDQHG,18.958495
6749-UTDVX,18.958223
5944-UGLLK,18.932217
1763-KUAAW,18.926998
6661-EIPZC,18.909558
1038-RQOST,18.887895
3197-NNYNB,18.876838
6766-HFKLA,18.833767
6506-EYCNH,18.830323
0357-NVCRI,18.811835
0083-PIVIK,18.809449
7353-YOWFP,18.787524
7089-RKVSZ,18.78602
6035-RIIOM,18.766448
1395-OFUWC,18.730306
5260-UMPWX,18.726976
